subzona,date,ndvi,z_score
Isla_Boqueron,2018-12-01,0.16302993261077564,-0.9261120580064832
Isla_Boqueron,2019-01-01,0.2114151772976715,-0.34672311913475656
Isla_Boqueron,2019-02-01,0.14216086215391524,-1.1760086673030428
Isla_Boqueron,2019-03-01,0.11293509756602059,-1.5259724804834924
Isla_Boqueron,2019-04-01,0.13389077701455293,-1.2750387721269554
Isla_Boqueron,2019-06-01,0.11818511541155141,-1.4631061606319873
Isla_Boqueron,2019-07-01,0.17860070428541425,-0.7396599084645776
Isla_Boqueron,2019-08-01,0.14898259969018177,-1.0943217956549736
Isla_Boqueron,2019-11-01,0.13345655825381592,-1.2802383231191974
Isla_Boqueron,2019-12-01,0.20602168524917608,-0.411307470314801
Isla_Boqueron,2020-01-01,0.1063971584108665,-1.6042610094353476
Isla_Boqueron,2020-02-01,0.14692578038583562,-1.1189511710339253
Isla_Boqueron,2020-03-01,0.11789133006486967,-1.4666240922115727
Isla_Boqueron,2020-04-01,0.15749158414225328,-0.9924309918683197
Isla_Boqueron,2020-05-01,0.17702706747482982,-0.7585034168058907
Isla_Boqueron,2020-08-01,0.19023317223613861,-0.6003669627319942
Isla_Boqueron,2020-09-01,-0.018391733088681386,-3.09854514288902
Isla_Boqueron,2020-10-01,0.17328701317648648,-0.8032886835801365
Isla_Boqueron,2020-11-01,0.23712862743432245,-0.038817502746707595
Isla_Boqueron,2020-12-01,0.29457040899652087,0.6490189044387491
Isla_Boqueron,2021-01-01,0.22632712018003168,-0.1681601126017676
Isla_Boqueron,2021-02-01,0.18870822906881277,-0.6186273892168457
Isla_Boqueron,2021-03-01,0.16724360953752812,-0.8756553987679574
Isla_Boqueron,2021-04-01,0.1700150501751323,-0.8424687927983415
Isla_Boqueron,2021-05-01,0.19870331840511296,-0.49894122782691547
Isla_Boqueron,2021-06-01,0.24975359070139513,0.11236007458989772
Isla_Boqueron,2021-07-01,0.28431602351941293,0.5262278023412064
Isla_Boqueron,2021-08-01,0.23100358658154135,-0.11216178245849186
Isla_Boqueron,2021-09-01,0.33189568832768385,1.0959703278471795
Isla_Boqueron,2021-11-01,0.3380868379528545,1.1701062268167097
Isla_Boqueron,2021-12-01,0.3182003745209718,0.9319758418146388
Isla_Boqueron,2022-01-01,0.26454685499792996,0.28950196482280177
Isla_Boqueron,2022-02-01,0.2282774649738411,-0.14480571586715155
Isla_Boqueron,2022-03-01,0.19940352500645914,-0.4905566063918024
Isla_Boqueron,2022-04-01,0.1030136829366293,-1.6447764243599252
Isla_Boqueron,2022-05-01,0.26509652768280056,0.29608401841527243
Isla_Boqueron,2022-06-01,0.3412434238326783,1.2079047531071827
Isla_Boqueron,2022-07-01,0.33680966532506207,1.1548127277683713
Isla_Boqueron,2022-09-01,0.3316765567089691,1.0933463370652388
Isla_Boqueron,2022-10-01,0.27786323690754455,0.44895893221335426
Isla_Boqueron,2022-12-01,0.30946936873597825,0.8274264443736388
Isla_Boqueron,2023-01-01,0.24764080472012703,0.08706052643898152
Isla_Boqueron,2023-02-01,0.20346463537873535,-0.44192685481236416
Isla_Boqueron,2023-03-01,0.24133269519958275,0.011524091622012886
Isla_Boqueron,2023-04-01,0.25284395015773187,0.1493655728099795
Isla_Boqueron,2023-05-01,0.24353209459058126,0.03786079173693167
Isla_Boqueron,2023-07-01,0.21534117016140555,-0.2997113316764844
Isla_Boqueron,2023-08-01,0.23341147657909722,-0.08332851232352499
Isla_Boqueron,2023-09-01,0.30328022355967926,0.7533145476699293
Isla_Boqueron,2023-11-01,0.280664001448289,0.48249667715589406
Isla_Boqueron,2023-12-01,0.2937344387788082,0.6390085820666463
Isla_Boqueron,2024-01-01,0.28093066760721447,0.4856898701190096
Isla_Boqueron,2024-02-01,0.30140281347241915,0.7308335073171602
Isla_Boqueron,2024-03-01,0.27250740328957673,0.38482552177452456
Isla_Boqueron,2024-04-01,0.27623019740912025,0.4294041065996704
Isla_Boqueron,2024-07-01,0.3687849573459756,1.5377007473287663
Isla_Boqueron,2024-08-01,0.46402036275314906,2.6780967676226313
Isla_Boqueron,2024-09-01,0.1815434242503289,-0.704422318804722
Isla_Boqueron,2024-10-01,0.15378540021628584,-1.036810677990095
Isla_Boqueron,2024-11-01,0.2887455163525795,0.5792687483766277
Isla_Boqueron,2024-12-01,0.3303741606929215,1.0777508006447534
Isla_Boqueron,2025-01-01,0.28598808402322606,0.5462498848438911
Isla_Boqueron,2025-02-01,0.34188972059416006,1.2156438313582958
Isla_Boqueron,2025-03-01,0.31459474815042937,0.8888002817794478
Isla_Boqueron,2025-04-01,0.292931378342458,0.6293923377533709
Isla_Boqueron,2025-06-01,0.21127782332889944,-0.34836786374092
Isla_Boqueron,2025-07-01,0.3325944632031479,1.104337805085855
Isla_Boqueron,2025-08-01,0.36649422241267665,1.5102703500903303
Isla_Boqueron,2025-09-01,0.35357888454085573,1.355615683091183
Isla_Boqueron,2025-11-01,0.3326286392575136,1.1047470461262159
Isla_Boqueron,2025-12-01,0.3078509172743438,0.8080463031541459
Punta_Cerro,2018-12-01,0.11159650811454831,-0.24848736640396413
Punta_Cerro,2019-01-01,0.15068082452822712,0.2256442220089713
Punta_Cerro,2019-02-01,0.11701288252584206,-0.18278136362052783
Punta_Cerro,2019-03-01,0.10392052204173871,-0.34160470356847067
Punta_Cerro,2019-04-01,0.11089744952867932,-0.25696764156609453
Punta_Cerro,2019-06-01,0.06796291625337114,-0.7778061857056422
Punta_Cerro,2019-07-01,0.09832008987843172,-0.4095435097454239
Punta_Cerro,2019-08-01,0.06268207318261404,-0.8418680586778203
Punta_Cerro,2019-11-01,0.0492144049945273,-1.0052442539437336
Punta_Cerro,2019-12-01,0.12501205589084274,-0.08574344351478293
Punta_Cerro,2020-01-01,-0.03577584696460592,-2.036260448124793
Punta_Cerro,2020-02-01,0.04760324032148275,-1.0247892821217899
Punta_Cerro,2020-03-01,0.06232323546917962,-0.8462211166474766
Punta_Cerro,2020-04-01,0.15648059110274734,0.2960011526329165
Punta_Cerro,2020-05-01,0.1562602758058908,0.29332850919853626
Punta_Cerro,2020-08-01,0.1366867009082753,0.055881599320434815
Punta_Cerro,2020-09-01,-0.07802449201356977,-2.548778486648012
Punta_Cerro,2020-10-01,0.09681470640984474,-0.42780530681965695
Punta_Cerro,2020-11-01,0.14193604280491995,0.11956133175417467
Punta_Cerro,2020-12-01,0.20671693543833636,0.9054179192916753
Punta_Cerro,2021-01-01,0.1653430539998726,0.4035116324425131
Punta_Cerro,2021-02-01,0.0912262920159783,-0.495598325513628
Punta_Cerro,2021-03-01,0.06948613327299541,-0.7593280499396726
Punta_Cerro,2021-04-01,0.06751591123191264,-0.7832288007159562
Punta_Cerro,2021-05-01,0.09957924060131199,-0.39426876050914006
Punta_Cerro,2021-06-01,0.14564101430019308,0.16450631688544087
Punta_Cerro,2021-07-01,0.14671049876225697,0.17748022594436563
Punta_Cerro,2021-08-01,0.12930017476847955,-0.033724301277824886
Punta_Cerro,2021-09-01,0.22644938328907607,1.144792115931642
Punta_Cerro,2021-11-01,0.21586925735134058,1.016444676939162
Punta_Cerro,2021-12-01,0.18844911215597507,0.6838110737723957
Punta_Cerro,2022-01-01,0.16194241153997144,0.3622584608615689
Punta_Cerro,2022-02-01,0.08456083985051753,-0.57645688241535
Punta_Cerro,2022-03-01,0.08453282020158469,-0.57679678859446
Punta_Cerro,2022-04-01,0.13489995934935411,0.03420664908084911
Punta_Cerro,2022-05-01,0.20418892986098597,0.8747507000618563
Punta_Cerro,2022-06-01,0.27911208409715227,1.783642997189722
Punta_Cerro,2022-07-01,0.1978036152269154,0.7972904897328691
Punta_Cerro,2022-09-01,0.24477838617731387,1.3671411308522152
Punta_Cerro,2022-10-01,0.17690803618242734,0.5438063561405055
Punta_Cerro,2022-12-01,0.1843674253060718,0.6342961571223115
Punta_Cerro,2023-01-01,0.08244160634705933,-0.6021652902733134
Punta_Cerro,2023-02-01,0.0035190073954481935,-1.5595748252526238
Punta_Cerro,2023-03-01,0.13244700057389136,0.0044498221170144086
Punta_Cerro,2023-04-01,0.15268338991538769,0.24993732970633156
Punta_Cerro,2023-05-01,0.14055808593502633,0.10284534592057003
Punta_Cerro,2023-07-01,-0.02713209878531212,-1.9314031951358248
Punta_Cerro,2023-08-01,0.0772974401515755,-0.664569136959788
Punta_Cerro,2023-09-01,0.1649166423208413,0.3983388351353514
Punta_Cerro,2023-11-01,0.03229360866776618,-1.2105103242186948
Punta_Cerro,2023-12-01,0.1536806158282343,0.2620346707742959
Punta_Cerro,2024-01-01,0.136165383805963,0.04955750494022295
Punta_Cerro,2024-02-01,0.19184051258641974,0.7249521303540655
Punta_Cerro,2024-03-01,0.2071081039274791,0.9101631816913377
Punta_Cerro,2024-04-01,0.2056154315820092,0.8920555831690308
Punta_Cerro,2024-07-01,0.23802897623162614,1.2852640826641852
Punta_Cerro,2024-08-01,0.38772851655484264,3.1012682334568074
Punta_Cerro,2024-09-01,-0.03679078371042572,-2.0485726391924555
Punta_Cerro,2024-10-01,-0.0323866720017509,-1.9951463886759904
Punta_Cerro,2024-11-01,0.15500119277780136,0.27805458116732
Punta_Cerro,2024-12-01,0.0814377411408681,-0.6143431725656936
Punta_Cerro,2025-01-01,0.0724763232566819,-0.7230540746802374
Punta_Cerro,2025-02-01,0.20789299468385272,0.919684686356053
Punta_Cerro,2025-03-01,0.23576650118663572,1.2578180125967937
Punta_Cerro,2025-04-01,0.2097232561307383,0.9418875760737074
Punta_Cerro,2025-06-01,0.029955025362912953,-1.2388796630918695
Punta_Cerro,2025-07-01,0.1987351009429767,0.8085903369008636
Punta_Cerro,2025-08-01,0.2774038305999326,1.762920185116559
Punta_Cerro,2025-09-01,0.21384420195489737,0.9918787430853522
Punta_Cerro,2025-11-01,0.15378315651532734,0.2632785911830294
Punta_Cerro,2025-12-01,0.14467343647265843,0.15276863654771894
Punta_Chino,2018-12-01,0.214416359425971,-0.8901377887265769
Punta_Chino,2019-01-01,0.23366261910589692,-0.6422795087418421
Punta_Chino,2019-02-01,0.18404912427010628,-1.2812148498697928
Punta_Chino,2019-03-01,0.16147820724542342,-1.5718889218429086
Punta_Chino,2019-04-01,0.19711068384572655,-1.1130047277904338
Punta_Chino,2019-06-01,0.2283470732085067,-0.7107344753284784
Punta_Chino,2019-07-01,0.2205862063193052,-0.8106809142905536
Punta_Chino,2019-08-01,0.20519293236947658,-1.008919453517882
Punta_Chino,2019-11-01,0.26287033395633636,-0.2661350481812654
Punta_Chino,2019-12-01,0.2666423016762246,-0.21755867818743385
Punta_Chino,2020-01-01,0.18975241476641086,-1.2077664086569921
Punta_Chino,2020-02-01,0.22466812445161288,-0.7581129232035613
Punta_Chino,2020-03-01,0.17175084439263869,-1.439595259772468
Punta_Chino,2020-04-01,0.22806882495544678,-0.7143178278634191
Punta_Chino,2020-05-01,0.18893858842081748,-1.2182470735539448
Punta_Chino,2020-08-01,0.20226956291898354,-1.046567356840878
Punta_Chino,2020-09-01,0.2075931386229549,-0.978008980340788
Punta_Chino,2020-10-01,0.27806926931359155,-0.0703992513096447
Punta_Chino,2020-11-01,0.31191093487174026,0.3654224177604292
Punta_Chino,2020-12-01,0.35538862851524194,0.9253393337428828
Punta_Chino,2021-01-01,0.29701284124780836,0.17356093807091064
Punta_Chino,2021-02-01,0.2657632851904179,-0.22887887846912874
Punta_Chino,2021-03-01,0.23164805998806412,-0.6682235189639636
Punta_Chino,2021-04-01,0.2165767154787836,-0.8623161680943231
Punta_Chino,2021-05-01,0.22358238922901066,-0.7720953005209428
Punta_Chino,2021-06-01,0.2750962047314555,-0.1086871413135588
Punta_Chino,2021-07-01,0.23768679141992527,-0.5904551831479408
Punta_Chino,2021-08-01,0.2822430087242724,-0.016648762194357347
Punta_Chino,2021-09-01,0.3495481439504614,0.8501240720464102
Punta_Chino,2021-11-01,0.33619785350911335,0.6781955996513047
Punta_Chino,2021-12-01,0.3447878976170998,0.788820396001695
Punta_Chino,2022-01-01,0.3471831401567822,0.819666945196454
Punta_Chino,2022-02-01,0.3175623871191038,0.4382032726767949
Punta_Chino,2022-03-01,0.29394761146202886,0.13408612088065397
Punta_Chino,2022-04-01,0.19939971137671939,-1.0835260427833233
Punta_Chino,2022-05-01,0.2914602990064342,0.10205387163945144
Punta_Chino,2022-06-01,0.37987992070078325,1.2407444907274012
Punta_Chino,2022-07-01,0.27786456751207583,-0.07303545373428419
Punta_Chino,2022-09-01,0.3948120891715325,1.4330447950541918
Punta_Chino,2022-10-01,0.2867958827945317,0.041984320534885024
Punta_Chino,2022-12-01,0.3549398146868635,0.9195593938800075
Punta_Chino,2023-01-01,0.3327805613221099,0.6341868323499169
Punta_Chino,2023-02-01,0.2482786362018518,-0.4540506830958192
Punta_Chino,2023-03-01,0.2693221592141974,-0.18304678387589365
Punta_Chino,2023-04-01,0.2660679055904815,-0.22495589864532595
Punta_Chino,2023-05-01,0.2951371757514306,0.1494056356126467
Punta_Chino,2023-07-01,0.17926619279520284,-1.3428106709991783
Punta_Chino,2023-08-01,0.2644769056643766,-0.2454452047078179
Punta_Chino,2023-09-01,0.37128544002586333,1.13006255912749
Punta_Chino,2023-11-01,0.18487674949499527,-1.2705564794578565
Punta_Chino,2023-12-01,0.3853936000230553,1.311751070495788
Punta_Chino,2024-01-01,0.3525686627974457,0.8890230902725782
Punta_Chino,2024-02-01,0.3486095658189549,0.8380368215792908
Punta_Chino,2024-03-01,0.336892288201904,0.6871387081502687
Punta_Chino,2024-04-01,0.35015942886188034,0.8579963562847314
Punta_Chino,2024-07-01,0.33684673732916365,0.6865520923009045
Punta_Chino,2024-08-01,0.49557973808673783,2.7307564831220192
Punta_Chino,2024-09-01,0.15202380111171312,-1.6936451945706794
Punta_Chino,2024-10-01,0.14306959051573997,-1.808959820573249
Punta_Chino,2024-11-01,0.4366058896807256,1.9712761023579295
Punta_Chino,2024-12-01,0.31895052155409626,0.45608002479209936
Punta_Chino,2025-01-01,0.33846744410855656,0.7074239708570745
Punta_Chino,2025-02-01,0.47687030095102856,2.489811541867996
Punta_Chino,2025-03-01,0.34851667434139766,0.836840541250776
Punta_Chino,2025-04-01,0.3465906214164245,0.8120363365334647
Punta_Chino,2025-06-01,0.25457248984131153,-0.3729968179035485
Punta_Chino,2025-07-01,0.3502833119843786,0.8595917549841259
Punta_Chino,2025-08-01,0.39353428794318895,1.416588942338563
Punta_Chino,2025-09-01,0.3035839397069355,0.25818523332493054
Punta_Chino,2025-11-01,0.176311229177405,-1.380865452130951
Punta_Chino,2025-12-01,0.3373644118399864,0.6932188377349949
Rio_Sevilla,2018-12-01,0.20459869084159205,0.4970469097591547
Rio_Sevilla,2019-01-01,0.22683868878283286,0.7359746529662797
Rio_Sevilla,2019-02-01,0.18751209018732976,0.31348291194807826
Rio_Sevilla,2019-03-01,0.1827962112927145,0.26281949441964714
Rio_Sevilla,2019-04-01,0.15649524628120495,-0.019735847130844666
Rio_Sevilla,2019-06-01,0.20727684817174105,0.5258187688455059
Rio_Sevilla,2019-07-01,0.14089972167332107,-0.18728098398462018
Rio_Sevilla,2019-08-01,0.03419895700682202,-1.3335838284181933
Rio_Sevilla,2019-11-01,0.22916188193806544,0.7609330769319876
Rio_Sevilla,2019-12-01,0.23399194749869995,0.8128232195027686
Rio_Sevilla,2020-01-01,0.034519416413718265,-1.3301410833657206
Rio_Sevilla,2020-02-01,0.1182867420930873,-0.4302157267201502
Rio_Sevilla,2020-03-01,0.08061211354515821,-0.8349600976012029
Rio_Sevilla,2020-04-01,0.21315318476032807,0.5889491631533671
Rio_Sevilla,2020-05-01,0.21481908995368526,0.6068462407204369
Rio_Sevilla,2020-08-01,0.23672621736472407,0.8421979042547377
Rio_Sevilla,2020-09-01,0.04584576169384886,-1.2084604013928115
Rio_Sevilla,2020-10-01,0.011777852252324176,-1.5744572301764235
Rio_Sevilla,2020-11-01,0.3126577614362586,1.6579422452019164
Rio_Sevilla,2020-12-01,0.2819369619969612,1.3279039376920496
Rio_Sevilla,2021-01-01,0.22751151479822093,0.7432029270808925
Rio_Sevilla,2021-02-01,0.15809431833596485,-0.0025567683252264634
Rio_Sevilla,2021-03-01,0.09394123118182952,-0.6917633219411381
Rio_Sevilla,2021-04-01,0.00762079850238713,-1.6191171026048004
Rio_Sevilla,2021-05-01,0.0820174659741531,-0.8198621787453855
Rio_Sevilla,2021-06-01,0.051254109992454805,-1.1503576777829405
Rio_Sevilla,2021-07-01,0.17860417018327593,0.21778374736805498
Rio_Sevilla,2021-08-01,0.0917982848452942,-0.7147853264105232
Rio_Sevilla,2021-09-01,0.1352586148132975,-0.247884268877751
Rio_Sevilla,2021-11-01,0.15421997891616873,-0.04417939690801682
Rio_Sevilla,2021-12-01,0.15823669337272195,-0.0010272112492195188
Rio_Sevilla,2022-01-01,0.24608139991452793,0.9427020796517345
Rio_Sevilla,2022-02-01,0.18573591180615473,0.2944011524412356
Rio_Sevilla,2022-03-01,0.13446738895580365,-0.25638453083809826
Rio_Sevilla,2022-04-01,0.04638154911520305,-1.2027043541233313
Rio_Sevilla,2022-05-01,0.13133902314500334,-0.2899930493764387
Rio_Sevilla,2022-06-01,0.32843980123131383,1.8274911436056003
Rio_Sevilla,2022-07-01,0.1511429429396003,-0.07723647108540824
Rio_Sevilla,2022-09-01,0.29819193746075084,1.5025336572500974
Rio_Sevilla,2022-10-01,0.07313148508885185,-0.9153256479739363
Rio_Sevilla,2022-12-01,0.16546453835768946,0.07662264713079764
Rio_Sevilla,2023-01-01,0.18129498921733267,0.2466916331009834
Rio_Sevilla,2023-02-01,0.08717333216399352,-0.7644719095434199
Rio_Sevilla,2023-03-01,0.18374304596299898,0.27299148596204875
Rio_Sevilla,2023-04-01,0.1579513287957429,-0.004092927107152653
Rio_Sevilla,2023-05-01,0.1547380471096133,-0.038613710048955946
Rio_Sevilla,2023-07-01,-0.015189147772369172,-1.864167889052815
Rio_Sevilla,2023-08-01,0.11283897929584724,-0.4887418863947712
Rio_Sevilla,2023-09-01,0.09484012921999979,-0.6821063210636753
Rio_Sevilla,2023-11-01,0.06117680231259303,-1.0437566570070804
Rio_Sevilla,2023-12-01,0.10758099613896546,-0.5452292139931814
Rio_Sevilla,2024-01-01,0.18021405872141183,0.23507902933022443
Rio_Sevilla,2024-02-01,0.2081927949658471,0.5356589271491066
Rio_Sevilla,2024-03-01,0.22960187557119846,0.765659996694648
Rio_Sevilla,2024-04-01,0.25324029653807567,1.0196112151038368
Rio_Sevilla,2024-07-01,0.17539644847791694,0.18332269616099833
Rio_Sevilla,2024-08-01,0.3041475758300081,1.5665160028727882
Rio_Sevilla,2024-09-01,-0.01023228460076114,-1.8109155401044075
Rio_Sevilla,2024-10-01,0.028740645755960793,-1.3922233117641873
Rio_Sevilla,2024-11-01,0.1367841094938126,-0.23149564320193378
Rio_Sevilla,2024-12-01,0.06390776537936296,-1.0144174977117741
Rio_Sevilla,2025-01-01,0.08148878268843394,-0.8255419051851963
Rio_Sevilla,2025-02-01,0.5139346321631826,3.8202908483642912
Rio_Sevilla,2025-03-01,0.25313195293124074,1.0184472629514858
Rio_Sevilla,2025-04-01,0.2249733626436063,0.7159351652843038
Rio_Sevilla,2025-06-01,0.13482010430378674,-0.2525952552135784
Rio_Sevilla,2025-07-01,0.20387630041798654,0.4892861575287581
Rio_Sevilla,2025-08-01,0.28074540370576956,1.3151028423787163
Rio_Sevilla,2025-09-01,0.13524997231906732,-0.24797711653212376
Rio_Sevilla,2025-10-01,0.013627358712874188,-1.5545876957531861
Rio_Sevilla,2025-11-01,0.19360464333884125,0.37893615428677263
Rio_Sevilla,2025-12-01,0.21529338702338915,0.6119416876163183
Cano_Palos,2018-02-01,0.5457595921854395,-0.8662785547095204
Cano_Palos,2018-03-01,0.44801877367084897,-1.5474374463292406
Cano_Palos,2018-12-01,0.6760459964804245,0.041691565567741826
